"","expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres"
"1","AMAD78301","AMAD78301-01","AMAD","Ama Dablam",1978,"Autumn","M",40,"France","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"2","AMAD78301","AMAD78301-02","AMAD","Ama Dablam",1978,"Autumn","M",41,"France","Deputy Leader",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"3","AMAD78301","AMAD78301-03","AMAD","Ama Dablam",1978,"Autumn","M",27,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"4","AMAD78301","AMAD78301-04","AMAD","Ama Dablam",1978,"Autumn","M",40,"France","Exp Doctor",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"5","AMAD78301","AMAD78301-05","AMAD","Ama Dablam",1978,"Autumn","M",34,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"6","AMAD78301","AMAD78301-06","AMAD","Ama Dablam",1978,"Autumn","M",25,"France","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"7","AMAD78301","AMAD78301-07","AMAD","Ama Dablam",1978,"Autumn","M",41,"France","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"8","AMAD78301","AMAD78301-08","AMAD","Ama Dablam",1978,"Autumn","M",29,"France","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"9","AMAD79101","AMAD79101-03","AMAD","Ama Dablam",1979,"Spring","M",35,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"10","AMAD79101","AMAD79101-04","AMAD","Ama Dablam",1979,"Spring","M",37,"W Germany","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"11","AMAD79101","AMAD79101-05","AMAD","Ama Dablam",1979,"Spring","M",23,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"12","AMAD79101","AMAD79101-01","AMAD","Ama Dablam",1979,"Spring","M",44,"USA","Leader/Film Team",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"13","AMAD79101","AMAD79101-06","AMAD","Ama Dablam",1979,"Spring","M",25,"USA","Film Team",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"14","AMAD79101","AMAD79101-07","AMAD","Ama Dablam",1979,"Spring","M",28,"USA","Kayaker",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"15","AMAD79101","AMAD79101-08","AMAD","Ama Dablam",1979,"Spring","M",32,"USA","Exp Doctor/Kayaker",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"16","AMAD79101","AMAD79101-02","AMAD","Ama Dablam",1979,"Spring","M",42,"USA","Climbing Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"17","AMAD79101","AMAD79101-09","AMAD","Ama Dablam",1979,"Spring","M",32,"USA","Business Manager",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"18","AMAD79101","AMAD79101-10","AMAD","Ama Dablam",1979,"Spring","M",30,"USA","Film Team",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"19","AMAD79101","AMAD79101-11","AMAD","Ama Dablam",1979,"Spring","M",28,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"20","AMAD79101","AMAD79101-12","AMAD","Ama Dablam",1979,"Spring","M",35,"USA","Film Team",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"21","AMAD79101","AMAD79101-13","AMAD","Ama Dablam",1979,"Spring","M",33,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"22","AMAD79101","AMAD79101-14","AMAD","Ama Dablam",1979,"Spring","M",29,"USA","Kayaker",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"23","AMAD79101","AMAD79101-15","AMAD","Ama Dablam",1979,"Spring","M",29,"USA","Climber/Kayaker",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"24","AMAD79101","AMAD79101-16","AMAD","Ama Dablam",1979,"Spring","M",26,"USA","Film Team",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"25","AMAD79101","AMAD79101-18","AMAD","Ama Dablam",1979,"Spring","M",23,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"26","AMAD79301","AMAD79301-03","AMAD","Ama Dablam",1979,"Autumn","F",33,"France","Member",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"27","AMAD79301","AMAD79301-08","AMAD","Ama Dablam",1979,"Autumn","M",34,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"28","AMAD79301","AMAD79301-10","AMAD","Ama Dablam",1979,"Autumn","M",58,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"29","AMAD79301","AMAD79301-11","AMAD","Ama Dablam",1979,"Autumn","F",35,"France","Member",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"30","AMAD79301","AMAD79301-12","AMAD","Ama Dablam",1979,"Autumn","M",35,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"31","AMAD79301","AMAD79301-13","AMAD","Ama Dablam",1979,"Autumn","M",31,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"32","AMAD79301","AMAD79301-14","AMAD","Ama Dablam",1979,"Autumn","M",28,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"33","AMAD79301","AMAD79301-02","AMAD","Ama Dablam",1979,"Autumn","M",37,"France","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"34","AMAD79301","AMAD79301-19","AMAD","Ama Dablam",1979,"Autumn","M",46,"France","Member",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"35","AMAD79301","AMAD79301-20","AMAD","Ama Dablam",1979,"Autumn","M",28,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"36","AMAD79301","AMAD79301-21","AMAD","Ama Dablam",1979,"Autumn","M",31,"France","Member",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"37","AMAD79301","AMAD79301-22","AMAD","Ama Dablam",1979,"Autumn","M",31,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"38","AMAD79301","AMAD79301-23","AMAD","Ama Dablam",1979,"Autumn","F",27,"France","Member",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"39","AMAD79301","AMAD79301-04","AMAD","Ama Dablam",1979,"Autumn","M",44,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"40","AMAD79301","AMAD79301-05","AMAD","Ama Dablam",1979,"Autumn","M",29,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"41","AMAD79301","AMAD79301-06","AMAD","Ama Dablam",1979,"Autumn","M",34,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"42","AMAD79301","AMAD79301-07","AMAD","Ama Dablam",1979,"Autumn","M",36,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"43","AMAD79301","AMAD79301-09","AMAD","Ama Dablam",1979,"Autumn","M",25,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"44","AMAD79301","AMAD79301-15","AMAD","Ama Dablam",1979,"Autumn","M",31,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"45","AMAD79301","AMAD79301-16","AMAD","Ama Dablam",1979,"Autumn","M",46,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"46","AMAD79301","AMAD79301-01","AMAD","Ama Dablam",1979,"Autumn","M",29,"France","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"47","AMAD79301","AMAD79301-17","AMAD","Ama Dablam",1979,"Autumn","F",26,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"48","AMAD79301","AMAD79301-18","AMAD","Ama Dablam",1979,"Autumn","M",42,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"49","AMAD79301","AMAD79301-26","AMAD","Ama Dablam",1979,"Autumn","M",NA,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"50","AMAD79301","AMAD79301-24","AMAD","Ama Dablam",1979,"Autumn","M",NA,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"51","AMAD79301","AMAD79301-25","AMAD","Ama Dablam",1979,"Autumn","M",NA,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"52","AMAD79302","AMAD79302-02","AMAD","Ama Dablam",1979,"Autumn","M",25,"New Zealand","Climber",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"53","AMAD79302","AMAD79302-03","AMAD","Ama Dablam",1979,"Autumn","M",27,"New Zealand","Climber",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Avalanche",6100
"54","AMAD79302","AMAD79302-01","AMAD","Ama Dablam",1979,"Autumn","M",24,"New Zealand","Leader",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Avalanche",6100
"55","AMAD79302","AMAD79302-04","AMAD","Ama Dablam",1979,"Autumn","M",23,"New Zealand","Climber",FALSE,6100,FALSE,FALSE,FALSE,TRUE,"Avalanche",6100,FALSE,NA,NA
"56","AMAD79303","AMAD79303-02","AMAD","Ama Dablam",1979,"Autumn","M",37,"Austria","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"57","AMAD79303","AMAD79303-03","AMAD","Ama Dablam",1979,"Autumn","M",35,"Austria","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"58","AMAD79303","AMAD79303-04","AMAD","Ama Dablam",1979,"Autumn","M",35,"Italy","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"59","AMAD79303","AMAD79303-01","AMAD","Ama Dablam",1979,"Autumn","M",34,"Austria","Leader",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"60","AMAD79303","AMAD79303-05","AMAD","Ama Dablam",1979,"Autumn","M",36,"Austria","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"61","AMAD80301","AMAD80301-01","AMAD","Ama Dablam",1980,"Autumn","M",28,"New Zealand","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"62","AMAD80301","AMAD80301-02","AMAD","Ama Dablam",1980,"Autumn","M",33,"New Zealand","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"63","AMAD80301","AMAD80301-03","AMAD","Ama Dablam",1980,"Autumn","M",41,"New Zealand","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"64","AMAD80301","AMAD80301-04","AMAD","Ama Dablam",1980,"Autumn","M",19,"New Zealand","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"65","AMAD80301","AMAD80301-05","AMAD","Ama Dablam",1980,"Autumn","M",27,"New Zealand","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"66","AMAD80301","AMAD80301-07","AMAD","Ama Dablam",1980,"Autumn","M",38,"Australia","BC Manager",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"67","AMAD80301","AMAD80301-06","AMAD","Ama Dablam",1980,"Autumn","M",29,"New Zealand","Climber",FALSE,5945,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"68","AMAD80302","AMAD80302-01","AMAD","Ama Dablam",1980,"Autumn","M",31,"Japan","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"69","AMAD80302","AMAD80302-02","AMAD","Ama Dablam",1980,"Autumn","M",29,"Japan","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"70","AMAD80302","AMAD80302-06","AMAD","Ama Dablam",1980,"Autumn","M",22,"Japan","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"71","AMAD80302","AMAD80302-05","AMAD","Ama Dablam",1980,"Autumn","M",24,"Japan","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"72","AMAD80302","AMAD80302-04","AMAD","Ama Dablam",1980,"Autumn","M",24,"Japan","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"73","AMAD80302","AMAD80302-03","AMAD","Ama Dablam",1980,"Autumn","M",27,"Japan","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"74","AMAD81101","AMAD81101-03","AMAD","Ama Dablam",1981,"Spring","M",28,"Spain","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"75","AMAD81101","AMAD81101-04","AMAD","Ama Dablam",1981,"Spring","M",27,"Spain","Exp Doctor",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"76","AMAD81101","AMAD81101-02","AMAD","Ama Dablam",1981,"Spring","M",35,"Spain","Deputy Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"77","AMAD81101","AMAD81101-05","AMAD","Ama Dablam",1981,"Spring","M",37,"Spain","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"78","AMAD81101","AMAD81101-06","AMAD","Ama Dablam",1981,"Spring","M",43,"France","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"79","AMAD81101","AMAD81101-07","AMAD","Ama Dablam",1981,"Spring","M",38,"Spain","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"80","AMAD81101","AMAD81101-08","AMAD","Ama Dablam",1981,"Spring","M",23,"Spain","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"81","AMAD81101","AMAD81101-01","AMAD","Ama Dablam",1981,"Spring","M",36,"Spain","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"82","AMAD81101","AMAD81101-09","AMAD","Ama Dablam",1981,"Spring","M",48,"Spain","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"83","AMAD81101","AMAD81101-11","AMAD","Ama Dablam",1981,"Spring","M",25,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"84","AMAD81101","AMAD81101-12","AMAD","Ama Dablam",1981,"Spring","M",26,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"85","AMAD81101","AMAD81101-10","AMAD","Ama Dablam",1981,"Spring","M",21,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"86","AMAD81102","AMAD81102-02","AMAD","Ama Dablam",1981,"Spring","M",34,"USA","Climber",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"87","AMAD81102","AMAD81102-03","AMAD","Ama Dablam",1981,"Spring","M",36,"Canada","Support",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"88","AMAD81102","AMAD81102-04","AMAD","Ama Dablam",1981,"Spring","M",25,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"89","AMAD81102","AMAD81102-05","AMAD","Ama Dablam",1981,"Spring","M",25,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"90","AMAD81102","AMAD81102-06","AMAD","Ama Dablam",1981,"Spring","M",24,"Australia","Support",FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"91","AMAD81102","AMAD81102-07","AMAD","Ama Dablam",1981,"Spring","M",25,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"92","AMAD81102","AMAD81102-01","AMAD","Ama Dablam",1981,"Spring","M",21,"Australia","Leader",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"93","AMAD81102","AMAD81102-08","AMAD","Ama Dablam",1981,"Spring","M",35,"USA","Climber",FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"94","AMAD81102","AMAD81102-09","AMAD","Ama Dablam",1981,"Spring","F",22,"Australia","Support",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"95","AMAD81301","AMAD81301-02","AMAD","Ama Dablam",1981,"Autumn","M",32,"USA","Climber",FALSE,5945,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"96","AMAD81301","AMAD81301-03","AMAD","Ama Dablam",1981,"Autumn","M",33,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"97","AMAD81301","AMAD81301-04","AMAD","Ama Dablam",1981,"Autumn","M",19,"USA","Climber",FALSE,6155,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"98","AMAD81301","AMAD81301-05","AMAD","Ama Dablam",1981,"Autumn","M",28,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"99","AMAD81301","AMAD81301-06","AMAD","Ama Dablam",1981,"Autumn","M",34,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"100","AMAD81301","AMAD81301-07","AMAD","Ama Dablam",1981,"Autumn","M",NA,"USA","Climber",FALSE,5945,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"101","AMAD81301","AMAD81301-01","AMAD","Ama Dablam",1981,"Autumn","M",36,"USA","Leader",FALSE,6814,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"102","AMAD81301","AMAD81301-08","AMAD","Ama Dablam",1981,"Autumn","F",18,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"103","AMAD81301","AMAD81301-09","AMAD","Ama Dablam",1981,"Autumn","M",31,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"104","AMAD81302","AMAD81302-03","AMAD","Ama Dablam",1981,"Autumn","M",30,"Japan","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"105","AMAD81302","AMAD81302-02","AMAD","Ama Dablam",1981,"Autumn","M",37,"Japan","Climbing Leader",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"106","AMAD81302","AMAD81302-04","AMAD","Ama Dablam",1981,"Autumn","M",23,"Japan","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",6000
"107","AMAD81302","AMAD81302-05","AMAD","Ama Dablam",1981,"Autumn","M",32,"Japan","Climber",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"108","AMAD81302","AMAD81302-01","AMAD","Ama Dablam",1981,"Autumn","M",45,"Japan","Leader",FALSE,6000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"109","AMAD82101","AMAD82101-03","AMAD","Ama Dablam",1982,"Spring","F",23,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"110","AMAD82101","AMAD82101-04","AMAD","Ama Dablam",1982,"Spring","F",32,"USA","BC Manager",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"111","AMAD82101","AMAD82101-01","AMAD","Ama Dablam",1982,"Spring","F",35,"USA","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"112","AMAD82101","AMAD82101-05","AMAD","Ama Dablam",1982,"Spring","F",32,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"113","AMAD82101","AMAD82101-06","AMAD","Ama Dablam",1982,"Spring","F",32,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"114","AMAD82101","AMAD82101-02","AMAD","Ama Dablam",1982,"Spring","F",29,"USA","Deputy Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"115","AMAD82101","AMAD82101-07","AMAD","Ama Dablam",1982,"Spring","F",35,"Switzerland","Exp Doctor",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"116","AMAD82101","AMAD82101-08","AMAD","Ama Dablam",1982,"Spring","F",28,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"117","AMAD82101","AMAD82101-09","AMAD","Ama Dablam",1982,"Spring","F",30,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"118","AMAD82401","AMAD82401-03","AMAD","Ama Dablam",1982,"Winter","M",33,"USA","Climber",FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"119","AMAD82401","AMAD82401-04","AMAD","Ama Dablam",1982,"Winter","M",28,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"120","AMAD82401","AMAD82401-05","AMAD","Ama Dablam",1982,"Winter","M",30,"USA","Climber",FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"121","AMAD82401","AMAD82401-02","AMAD","Ama Dablam",1982,"Winter","M",29,"USA","Climbing Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"122","AMAD82401","AMAD82401-06","AMAD","Ama Dablam",1982,"Winter","M",31,"USA","Exp Doctor",FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"123","AMAD82401","AMAD82401-01","AMAD","Ama Dablam",1982,"Winter","M",32,"USA","Leader",FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"124","AMAD83101","AMAD83101-01","AMAD","Ama Dablam",1983,"Spring","M",45,"Austria","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",6800
"125","AMAD83101","AMAD83101-02","AMAD","Ama Dablam",1983,"Spring","M",27,"Austria","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"126","AMAD83101","AMAD83101-03","AMAD","Ama Dablam",1983,"Spring","M",41,"Austria","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"127","AMAD83101","AMAD83101-04","AMAD","Ama Dablam",1983,"Spring","M",44,"Austria","Climber",FALSE,5750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"128","AMAD83101","AMAD83101-05","AMAD","Ama Dablam",1983,"Spring","M",30,"Austria","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"129","AMAD83102","AMAD83102-02","AMAD","Ama Dablam",1983,"Spring","M",29,"Switzerland","Climbing Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"130","AMAD83102","AMAD83102-03","AMAD","Ama Dablam",1983,"Spring","M",29,"Belgium","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"131","AMAD83102","AMAD83102-01","AMAD","Ama Dablam",1983,"Spring","F",50,"Belgium","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"132","AMAD83102","AMAD83102-04","AMAD","Ama Dablam",1983,"Spring","F",35,"Switzerland","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"133","AMAD83102","AMAD83102-05","AMAD","Ama Dablam",1983,"Spring","M",33,"Belgium","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"134","AMAD83301","AMAD83301-03","AMAD","Ama Dablam",1983,"Autumn","F",46,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"135","AMAD83301","AMAD83301-02","AMAD","Ama Dablam",1983,"Autumn","M",35,"Switzerland","Climbing Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"136","AMAD83301","AMAD83301-01","AMAD","Ama Dablam",1983,"Autumn","M",31,"Switzerland","Leader",FALSE,NA,FALSE,FALSE,FALSE,TRUE,"Fall",5300,FALSE,NA,NA
"137","AMAD83301","AMAD83301-04","AMAD","Ama Dablam",1983,"Autumn","F",23,"Switzerland","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"138","AMAD83301","AMAD83301-05","AMAD","Ama Dablam",1983,"Autumn","M",29,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"139","AMAD83301","AMAD83301-06","AMAD","Ama Dablam",1983,"Autumn","M",22,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
"140","AMAD83301","AMAD83301-07","AMAD","Ama Dablam",1983,"Autumn","M",43,"Switzerland","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
